event_lat,event_lng,address
40.756548,-74.039673,"""507 43RD TS. 7th floor,UNION CITY,NJ"""
40.730651,-74.034539,"""535 Washington Blvd. ,Jersey City,NJ"""
40.879828,-74.29535,"""333A Route 46 West Suite 255,Fairfield,NJ"""
40.727627,-74.044072,"""29 McWilliams Pl.,Jersey City,NJ"""
40.8223223,-74.1598663,"""7 High St,Nutley,NJ"""
40.723147,-74.042526,"""189 Brunswick St, 3rd Floor,Jersey City,NJ"""
40.736194,-74.035038,"""300 Observer Hwy,Hoboken,NJ"""
40.65246,-74.135277,"""185 John F. Kennedy Blvd,Bayonne,NJ"""
40.6962983,-74.2705076,"""1023 Stuyvesant Ave,Union,NJ"""
40.7433066,-74.0323752,"""1012 Grand St,Hoboken,NJ"""
40.7366954,-74.1707598,"""972 Broad Street Newark,Newark,NJ"""
40.6976019,-74.2632024,"""900 Green Lane,Union,NJ"""
40.738743,-74.19006,"""183 So Orange Avenue,Newark,NJ"""
40.6976019,-74.2632024,"""900 Green Ln,Union,NJ"""
40.77304,-74.325978,"""615 S Livingston Ave,Livingston ,NJ"""
40.7373967,-74.043071,"""50 Harrison St,Hoboken,NJ"""
40.8947231,-74.2773457,"""55 Lane Rd,Fairfield,NJ"""
40.7433066,-74.0323752,"""259 14th St,Hoboken,NJ"""
40.4862174,-74.4518173,"""51 US Hwy 1,New Brunswick,NJ"""
40.5159738,-74.3550825,"""Main St,Edison,NJ"""
40.5382375,-74.3945173,"""1551 US Highway 1 South,edison,NJ"""
40.5410025,-74.3707835,"""215 Durham Avenue,Metuchen,NJ"""
40.571844,-74.430551,"""25 Davis Street,South Plainfield,NJ"""
40.5254086,-74.3500069,"""Pierson Ave,Edison,NJ"""
40.828399,-74.093886,"""1 Racetrack Drive,East Rutherford,NJ"""
40.526662,-74.3528,"""Contact Scott,Edison ,NJ"""
40.524378,-74.435913,"""54 Joyce Kilmer Avenue,Piscataway,NJ"""
40.524378,-74.435913,"""54 Joyce Kilmer Avenue,Piscataway,NJ"""
40.450017,-74.377394,"""284 Whitehead Avenue  (485 Whitehead Avenue for GPS),South River,NJ"""
40.450017,-74.377394,"""284 Whitehead Avenue (485 Whitehead Avenue for GPS) ,South River,NJ"""
40.617209,-74.498011,"""100 Town Center Dr,Warren,NJ"""
40.422108,-74.481727,"""579 Riva Ave,North Brunswick Township,NJ"""
40.4456014,-74.489296,"""231 Main St,North Brunswick Township,NJ"""
40.5148756,-74.4871385,"""1045 Easton Ave,Somerset,NJ"""
40.5148756,-74.4871385,"""1045 Easton Ave,Somerset,NJ"""
40.5309729,-74.4196831,"""1050 Stelton Rd. ,Piscataway,NJ"""
40.5735501,-74.4574255,"""44 Stelton Rd #215,Piscataway,NJ"""
40.7127281,-74.0060152,"""55 Church St,New York,NY"""
40.7433066,-74.0323752,"""901 Park Ave,Hoboken,NJ"""
40.735845,-74.00596,"""  569 Hudson St,New York,NY"""
40.7433066,-74.0323752,"""901 Park Ave,Hoboken,NJ"""
42.7353928,-73.7132298,"""27 W 24th St Suite 800B,New York,NY"""
40.8589384,-74.1110604,"""460 Passaic Avenue,Lodi,NJ"""
40.709686,-74.011674,"""Your Guide will meet you when you get out from the train at Poughkeepsie,New York,NY"""
40.754663,-73.983167,"""90 West 42nd Street (Across from Grand Central),New York,NY"""
40.8589384,-74.1110604,"""460 Passaic Avenue,Lodi,NJ"""
40.6501038,-73.9495823,"""1 Oak St,Brooklyn,NY"""
43.360712,-78.264583,"""Flushing Meadows Pedestrian Bridge & Roosevelt Ave,New York,NY"""
40.740752,-74.168407,"""14 Rector Street,Newark,NJ"""
40.6988321,-73.9946772,"""Online,New York,NY"""
40.747898,-73.9827315,"""185 Madison Ave Floor 3,New York,NY"""
43.072243,-77.670586,"""Online Webinar - See Below for Registration Details,New York,NY"""
42.992801,-77.371592,"""Remote,New York,NY"""
40.6988321,-73.9946772,"""Online,New York,NY"""
40.6988321,-73.9946772,"""Online,New York,NY"""
40.725452,-73.993042,"""18 Bleecker Street,New York,NY"""
40.6988321,-73.9946772,"""Online,New York,NY"""
40.6988321,-73.9946772,"""Online,New York,NY"""
40.7456637,-73.9826006,"""470 Park Ave South,New York,NY"""
40.741236,-73.3566912,"""350 West Broadway, NY 10013,New York,NY"""
40.720033,-73.97869,"""519 8th Avenue 2nd floor,New York,NY"""
40.6988321,-73.9946772,"""Online,New York,NY"""
43.0786935,-75.7509974,"""185 Madison Ave,New York,NY"""
40.747513,-73.989889,"""115 W 30th Street 5th floor,New York,NY"""
40.6988321,-73.9946772,"""Online,New York,NY"""
40.7127281,-74.0060152,"""224 West 4th street Second Floor,New York,NY"""
40.7127281,-74.0060152,"""137 West 14th Street, 2nd Floor,New York,NY"""
40.71979,-74.038622,"""107 Morgan St,Jersey City,NJ"""
40.6667697,-74.1154202,"""1075 Broadway,Bayonne,NJ"""
40.766684,-73.996493,"""742 10th Ave (between 50 and 51 Sts.,New York,NY"""
40.6501038,-73.9495823,"""695 5th Ave,Brooklyn,NY"""
40.76768,-73.982152,"""10 Columbus Cir,New York,NY"""
40.8976,-74.01597,"""687 Larch Ave,Teaneck,NJ"""
40.704804,-74.010394,"""10 South William St,New York,NY"""
40.799948,-73.95119,"""link in description of event,New York,NY"""
40.7127281,-74.0060152,"""1000 5th Avenue,New York,NY"""
42.7245634,-73.7009225,"""51 W 14th St #3r,New York,NY"""
40.867384,-73.926406,"""See Description Box for,New York,NY"""
40.7720145,-73.9302673,"""3801 35th Ave,Astoria,NY"""
40.7127281,-74.0060152,"""61 W 62nd St,New York,NY"""
40.90056,-73.90639,"""5521 Mosholu Avenue ,Riverdale, Bronx,NY"""
42.984183,-77.408627,"""Web-Based Remote Event,New York,NY"""
40.7838618,-73.9799918,"""79th St.,New York,NY"""
40.7127281,-74.0060152,"""754 5th Ave,New York,NY"""
40.729907,-74.000629,"""119 MacDougal Street,New York,NY"""
40.715182,-74.011198,"""275 Greenwich Street,New York,NY"""
40.6758826,-73.9032829,"""1890 Broadway,New York,NY"""
40.6223211,-73.9102005,"""E 71st St,New York,NY"""
40.747905,-73.986995,"""38 West 32nd Street,New York,NY"""
40.7477867,-73.9874231,"""38 W 32nd St. #1212,New York,NY"""
40.753521,-73.990215,"""247 W 37th St,New York,NY"""
42.984183,-77.408627,"""Web-Based Remote Event,New York,NY"""
40.746303,-73.981473,"""111 East 33rd St.,New York,NY"""
40.797765,-73.941955,"""158 E. 115th Street,New York,NY"""
40.71704,-74.03389,"""143 Christopher Columbus Dr,Jersey City,NJ"""
40.67941,-73.981519,"""147 Prince Street, 4th Floor,Brooklyn,NY"""
40.760115,-73.994114,"""484 W 43rd St,New York,NY"""
40.6789871,-73.963835,"""769 Washington Avenue,Brooklyn,NY"""
40.6486404,-73.9303975,"""227 Utica Avenue,Brooklyn,NY"""
40.869398,-74.168913,"""709 Van Houten Ave,Clifton,NJ"""
40.764918,-73.955159,"""939 Lexington Avenue (between E. 68th & E. 69th Streets),New York,NY"""
42.81143,-76.879806,"""Virtual Online Meeting,New York,NY"""
40.77427,-73.96981,"""425 Avenue of the Americas (Sixth Avenue and 10th Street,Manhattan,NY"""
40.775182,-74.032284,"""3167 John F. Kennedy Blvd,North Bergen,NJ"""
40.757008,-73.982982,"""115 W 45th St,New York,NY"""
40.774808,-73.984411,"""Amsterdam Ave. between 110 - 111th Streets,New York,NY"""
40.723243,-73.984402,"""177 E. 87th St/1556 3rd Ave, Suite 302A,New York,NY"""
40.7896239,-73.9598939,"""Manhattan,Manhattan,NY"""
40.747557,-73.984504,"""11 East 33rd Street,New York,NY"""
40.80985,-74.120783,"""455 Valley Brook Ave,Lyndhurst,NJ"""
40.607359,-73.909035,"""Email or text,Brooklyn,NY"""
40.6501038,-73.9495823,"""440 4th ave ,Brooklyn,NY"""
40.715119,-74.008405,"""119 Chambers St,New York,NY"""
40.689124,-73.909307,"""591 Central Ave Unit 1,Brooklyn ,NY"""
40.59814,-73.983567,"""Address to be given via text,Brooklyn,NY"""
40.7498243,-73.7976337,"""41-17 Main Street,Queens,NY"""
40.6890935,-73.9091763,"""591 Central Ave Unit 1,Brooklyn ,NY"""
40.752906,-73.990665,"""247 West 36th Street 6th Floor,New York,NY"""
40.780313,-73.985678,"""2061 Broadway (71st - 72nd Street),New York,NY"""
40.704699,-74.0128,"""275 7th Ave (at 26th st) New York, NY,New York,NY"""
40.8976,-74.01597,"""687 Larch Ave,Teaneck,NJ"""
40.756548,-74.039673,"""507 43RD TS. 7th floor,UNION CITY,NJ"""
40.7127281,-74.0060152,"""79 Franklin St,New York,NY"""
40.705575,-74.012314,"""55 East 52nd Street, New York, NY,New York,NY"""
40.742185,-73.992602,"""151 West 30th Street  3rd Floor (6-7th Aves) ,New York,NY"""
40.714269,-74.005973,"""Address provided w/RSVP confirmation,New York,NY"""
40.768264,-73.957242,"""347 E 72nd St,New York,NY"""
40.7127281,-74.0060152,"""191 Canal St,New York,NY"""
40.756142,-73.9818767,"""56 West 45th Street, Suite 1703,New York,NY"""
40.7523147,-73.5056617,"""599 Broadway,New York,NY"""
40.7127281,-74.0060152,"""1551 3rd Ave,New York,NY"""
40.7354443,-73.9897239,"""4 Union Square E S,New York,NY"""
40.6900536,-73.9894889,"""305 Schermerhorn St,Brooklyn,NY"""
40.7127281,-74.0060152,"""1085 5th Avenue ,New York ,NY"""
40.6501038,-73.9495823,"""273 13th Street,Brooklyn,NY"""
40.7127281,-74.0060152,"""1678 3rd Ave,New York,NY"""
40.7127281,-74.0060152,"""Central Park,New York,NY"""
40.797765,-73.941955,"""158 E 115th St,New York,NY"""
40.7643796,-73.9733739,"""Grand Army Plaza,New York,NY"""
40.6988321,-73.9946772,"""Online,New York,NY"""
42.7454364,-73.7592017,"""Internet,New York,NY"""
40.7433066,-74.0323752,"""1012 Grand St,Hoboken,NJ"""
40.778054,-73.978373,"""102 W 73rd St,New York,NY"""
40.6766891,-73.9007242,"""558 Broadway Avenue,New York ,NY"""
40.6501038,-73.9495823,"""Brooklyn,New York,NY"""
40.778168,-73.974531,"""Central Park West at the corner of W. 85th Street ,New York,NY"""
40.7127281,-74.0060152,"""350 W 50th St,New York,NY"""
40.751774,-73.979266,"""60 E 41st St,New York,NY"""
40.7774181,-73.9886877,"""W 67th St,New York,NY"""
40.693601,-73.997609,"""(Mickey will email or private message full sign-in information for this video conference.),Brooklyn,NY"""
40.738444,-73.993328,"""44 W 17th St,New York,NY"""
40.718765,-73.989317,"""95 Delancey Street (On the corner of Delancey & Ludlow), New York, NY ,New York,NY"""
40.759843,-73.991735,"""405 W 44th St,New York,NY"""
40.7453529,-73.9097825,"""49-10 Skillman ave. ,Woodside,NY"""
40.6501038,-73.9495823,"""647 Grand St,Brooklyn,NY"""
40.727339,-73.986802,"""77 E 7th St,New York,NY"""
42.7276306,-73.7610137,"""Zoom,New York City,NY"""
40.7680804,-73.9818974,"""Columbus Cir,New York,NY"""
40.799948,-73.95119,"""ONLINE LINK will be emailed after RSVP,New York,NY"""
40.6758826,-73.9032829,"""1407 Broadway,New York,NY"""
40.799948,-73.95119,"""ONLINE LINK will be emailed after RSVP,New York,NY"""
40.799948,-73.95119,"""A link will be emailed once you RSVP,New York,NY"""
40.799948,-73.95119,"""ONLINE LINK will be emailed after RSVP,New York,NY"""
40.7566936,-73.9697921,"""845 3rd Avenue #6th Floor,New York,AL"""
40.714269,-74.005973,"""Address Provided After RSVP,New York,NY"""
40.733659,-74.00298,"""75 Christopher St (at 7th Ave),New York,NY"""
40.6988321,-73.9946772,"""ONLINE,New York ,NY"""
40.717365,-73.999903,"""120 Walker St,New York,NY"""
40.7322898,-74.1171899,"""515 Essex St,Hackensack,NJ"""
40.7373967,-74.043071,"""50 Harrison St,Hoboken,NJ"""
40.76174,-73.988126,"""353 W 48th St,New York,NY"""
40.7484284,-73.9856546,"""Near Empire State Building ,NYC,NY"""
40.778409,-74.024332,"""Lincoln Harbor, Pier D-T,Weehawken,NJ"""
40.7549267,-73.975929,"""250 Park Ave,New York,NY"""
40.71979,-74.038622,"""107 Morgan St,Jersey City,NJ"""
40.6667697,-74.1154202,"""1075 Broadway,Bayonne,NJ"""
40.6501038,-73.9495823,"""695 5th Ave,Brooklyn,NY"""
40.766684,-73.996493,"""742 10th Ave (between 50 and 51 Sts.,New York,NY"""
40.679877,-73.974958,"""6th Ave, 1st St - Park Slope,Brooklyn,NY"""
40.730562,-73.990635,"""64 Fulton Street, Suite, 400, press 4 on the buzzer,New York,NY"""
40.762405,-73.949434,"""546 Main Street, New York, NY 10044,Roosevelt Island,NY"""
40.7139376,-73.952637,"""628 Metropolitan Avenue,Brooklyn,NY"""
40.6479086,-73.9184371,"""177 East 87th St  204,New York,NY"""
40.7127281,-74.0060152,"""191 Canal St,New York,NY"""
40.8094,-74.1245,"""420 Valley Brook Avenue, Lyndhurst 07071,Lyndhurst,NJ"""
40.7468832,-73.9928245,"""150 W 28th St suite 1101 b,New York,NY"""
40.761338,-73.990486,"""672 9th Ave,New York,NY"""
40.7127281,-74.0060152,"""..,New York,NY"""
40.742185,-73.992602,"""240 East 53rd Street (bet. 2nd & 3rd Avenues),New York,NY"""
40.6501038,-73.9495823,"""8206 3rd Ave,Brooklyn,NY"""
40.746583,-73.991653,"""150W W 28th St,New York,NY"""
40.726563,-74.070814,"""870 Montgomery St,Jersey City,NJ"""
42.8616969,-77.9021691,""" Terrace Dr. New York, NY 10024,New York,NY"""
42.6622728,-73.7695467,"""Washington Square,New York,NY"""
42.6794564,-73.7386599,"""Amsterdam Ave,New York,NY"""
40.72006,-73.950242,"""776 Lorimer St,Brooklyn,NY"""
42.499477,-76.3657818,"""281 Main Street,New York,NY"""
40.72006,-73.950242,"""776 Lorimer St.,Brooklyn,NY"""
40.72006,-73.950242,"""776 Lorimer St,Brooklyn,NY"""
40.7415095,-73.9569751,"""50th Ave,Long Island City,NY"""
40.789474,-73.957394,"""86th St Transverse,New York,NY"""
40.784301,-73.915909,"""Astoria Park S & 18th Street,Astoria,NY"""
40.590345,-73.972782,"""275 S2nd St ,BRooklyn,NY"""
40.7961299,-73.9614554,"""103rd Street and Riverside Dr.,New York,NY"""
40.76768,-73.982152,"""10 Columbus Cir,New York,NY"""
40.704804,-74.010394,"""10 South William St,New York,NY"""
40.799948,-73.95119,"""link in description of event,New York,NY"""
40.8976,-74.01597,"""687 Larch Ave,Teaneck,NJ"""
40.7127281,-74.0060152,"""1000 5th Avenue,New York,NY"""
42.7245634,-73.7009225,"""51 W 14th St #3r,New York,NY"""
40.764918,-73.955159,"""939 Lexington Avenue (between E. 68th & E. 69th Streets),New York,NY"""
42.81143,-76.879806,"""Virtual Online Meeting,New York,NY"""
40.77427,-73.96981,"""425 Avenue of the Americas (Sixth Avenue and 10th Street,Manhattan,NY"""
40.7134054,-74.012074,"""250 Greenwich St Floor 46,New York,NY"""
40.775182,-74.032284,"""3167 John F. Kennedy Blvd,North Bergen,NJ"""
40.757008,-73.982982,"""115 W 45th St,New York,NY"""
40.774808,-73.984411,"""Amsterdam Ave. between 110 - 111th Streets,New York,NY"""
40.723243,-73.984402,"""177 E. 87th St/1556 3rd Ave, Suite 302A,New York,NY"""
40.6501038,-73.9495823,"""440 4th ave ,Brooklyn,NY"""
40.7896239,-73.9598939,"""Manhattan,Manhattan,NY"""
40.747557,-73.984504,"""11 East 33rd Street,New York,NY"""
40.607359,-73.909035,"""Email or text,Brooklyn,NY"""
40.59814,-73.983567,"""Address to be given via text,Brooklyn,NY"""
40.6890935,-73.9091763,"""591 Central Ave Unit 1,Brooklyn ,NY"""
40.80985,-74.120783,"""455 Valley Brook Ave,Lyndhurst,NJ"""
40.7127281,-74.0060152,"""1234,New York,NY"""
40.6890935,-73.9091763,"""591 Central Ave Unit 1,Brooklyn ,NY"""
40.715119,-74.008405,"""119 Chambers St,New York,NY"""
40.7127281,-74.0060152,"""1678 3rd Ave,New York,NY"""
40.7127281,-74.0060152,"""Central Park,New York,NY"""
40.65246,-74.135277,"""185 John F. Kennedy Blvd,Bayonne,NJ"""
40.797765,-73.941955,"""158 E 115th St,New York,NY"""
42.7454364,-73.7592017,"""Internet,New York,NY"""
40.7643796,-73.9733739,"""Grand Army Plaza,New York,NY"""
40.693601,-73.997609,"""(Mickey will email or private message full sign-in information for this video conference.),Brooklyn,NY"""
40.6988321,-73.9946772,"""Online,New York,NY"""
40.7433066,-74.0323752,"""1012 Grand St,Hoboken,NJ"""
40.6501038,-73.9495823,"""Brooklyn,New York,NY"""
40.778054,-73.978373,"""102 W 73rd St,New York,NY"""
40.6766891,-73.9007242,"""558 Broadway Avenue,New York ,NY"""
40.778168,-73.974531,"""Central Park West at the corner of W. 85th Street ,New York,NY"""
40.7127281,-74.0060152,"""350 W 50th St,New York,NY"""
40.751774,-73.979266,"""60 E 41st St,New York,NY"""
40.7774181,-73.9886877,"""W 67th St,New York,NY"""
40.738444,-73.993328,"""44 W 17th St,New York,NY"""
40.718765,-73.989317,"""95 Delancey Street (On the corner of Delancey & Ludlow), New York, NY ,New York,NY"""
40.6501038,-73.9495823,"""647 Grand St,Brooklyn,NY"""
40.759843,-73.991735,"""405 W 44th St,New York,NY"""
40.7453529,-73.9097825,"""49-10 Skillman ave. ,Woodside,NY"""
40.727339,-73.986802,"""77 E 7th St,New York,NY"""
40.4862174,-74.4518173,"""51 US Hwy 1,New Brunswick,NJ"""
40.5834557,-74.1496048,"""1001 Richmond Hill Rd,Staten Island,NY"""
40.3992149,-74.2364183,"""27 Freneau Ave,Matawan,NJ"""
40.5159738,-74.3550825,"""Main St,Edison,NJ"""
40.5382375,-74.3945173,"""1551 US Highway 1 South,edison,NJ"""
40.5254086,-74.3500069,"""Pierson Ave,Edison,NJ"""
40.5827357,-74.165911,"""2655 Richmond Ave Suite 1590,Staten Island,NY"""
40.552025,-74.150582,"""15 Giffords Ln,Staten Island,NY"""
40.526662,-74.3528,"""Contact Scott,Edison ,NJ"""
40.828399,-74.093886,"""1 Racetrack Drive,East Rutherford,NJ"""
40.524378,-74.435913,"""54 Joyce Kilmer Avenue,Piscataway,NJ"""
40.524378,-74.435913,"""54 Joyce Kilmer Avenue,Piscataway,NJ"""
40.413324,-74.230562,"""169 Main Street, Ste 105,Matawan,NJ"""
40.450017,-74.377394,"""284 Whitehead Avenue  (485 Whitehead Avenue for GPS),South River,NJ"""
40.450017,-74.377394,"""284 Whitehead Avenue (485 Whitehead Avenue for GPS) ,South River,NJ"""
40.4620504,-74.3382037,"""807 Washington Rd,Parlin,NJ"""
40.6127726,-74.2771645,"""IRVING ST,Rahway,NJ"""
40.5309729,-74.4196831,"""1050 Stelton Rd. ,Piscataway,NJ"""
29.75442,-95.364375,"""1200 Travis St, Fl. 22 (Travis & Dallas),Houston,TX"""
40.6719861,-74.3579491,"""New Providence Road,Mountainside,NJ"""
40.682658,-74.371567,"""452 New Providence Rd,Mountainside,NJ"""
40.708333,-74.40445,"""377 Elkwood Ave,New Providence,NJ"""
40.7409242,-74.3836711,"""368 Main Street,Chatham,NJ"""
40.5254086,-74.3500069,"""Pierson Ave,Edison,NJ"""
40.617209,-74.498011,"""100 Town Center Dr,Warren,NJ"""
40.6127726,-74.2771645,"""IRVING ST,Rahway,NJ"""
40.978047,-74.11216,"""14 Hope Street,Ridgewood,NJ"""
40.8094,-74.1245,"""420 Valley Brook Avenue, Lyndhurst 07071,Lyndhurst,NJ"""
40.6479086,-73.9184371,"""177 East 87th St  204,New York,NY"""
42.719382,-73.936503,"""Morningside Dr,New York,NY"""
40.930454,-73.971203,"""Jefferson and virgiinia street ,tenafly,NJ"""
42.6794564,-73.7386599,"""Amsterdam Ave,New York,NY"""
40.7961299,-73.9614554,"""103rd Street and Riverside Dr.,New York,NY"""
40.7108545,-73.7932525,"""Northwest Corner,New York,NY"""
42.8616969,-77.9021691,""" Terrace Dr. New York, NY 10024,New York,NY"""
40.789474,-73.957394,"""86th St Transverse,New York,NY"""
40.8679067,-74.1534135,"""718 Clifton Ave,Clifton,NJ"""
40.784098,-73.958558,"""2 East 90th Street,New York,NY"""
40.789474,-73.957394,"""86th St Transverse,New York,NY"""
40.7127281,-74.0060152,"""New York,New York,NY"""
40.8910477,-73.3183233,"""72 Terrace Dr,New York,NY"""
40.71869,-74.001494,"""75 Great Lawn Oval,New York,NY"""
40.7683328,-73.9926529,"""W 54th St,New York,NY"""
40.780653,-73.976427,"""100 West 77th Street,New York,NY"""
40.76457,-73.973636,"""SouthEast Corner of Central Park. (5th Ave & 59th St.),New York,NY"""
40.7127281,-74.0060152,"""1000 5th Avenue,New York,NY"""
40.815545,-73.956918,"""105th and Broadway ,New York,NY"""
40.790722,-74.058921,"""151 Front St,Secaucus,NJ"""
40.789608,-73.975677,"""257 W 88th St,New York,NY"""
40.7127281,-74.0060152,"""626 10th Ave,New York,NY"""
39.6378952,-74.6987704,"""89 Mount Pleasant Road,Columbia,NJ"""
42.719382,-73.936503,"""Morningside Dr,New York,NY"""
40.764918,-73.955159,"""939 Lexington Avenue (between E. 68th & E. 69th Streets),New York,NY"""
40.7127281,-74.0060152,"""1085 5th Avenue ,New York ,NY"""
40.957982,-74.074625,"""between Rt 17 North and from road.(Just of the GSP),Paramus,NJ"""
40.797765,-73.941955,"""158 E 115th St,New York,NY"""
40.5254086,-74.3500069,"""Pierson Ave,Edison,NJ"""
40.526662,-74.3528,"""Contact Scott,Edison ,NJ"""
40.828399,-74.093886,"""1 Racetrack Drive,East Rutherford,NJ"""
40.524378,-74.435913,"""54 Joyce Kilmer Avenue,Piscataway,NJ"""
40.524378,-74.435913,"""54 Joyce Kilmer Avenue,Piscataway,NJ"""
40.413324,-74.230562,"""169 Main Street, Ste 105,Matawan,NJ"""
40.6719861,-74.3579491,"""New Providence Road,Mountainside,NJ"""
40.682658,-74.371567,"""452 New Providence Rd,Mountainside,NJ"""
40.740752,-74.168407,"""14 Rector Street,Newark,NJ"""
40.6839649,-74.2380355,"""1000 Morris Ave,Union,NJ"""
40.608971,-74.119019,"""215 Schmidts Ln.,Staten Island,NY"""
40.5410025,-74.3707835,"""215 Durham Avenue,Metuchen,NJ"""
40.6572982,-74.3048796,"""29 Alden Street ,Cranford,NJ"""
40.6572982,-74.3048796,"""29 Alden Street ,Cranford,NJ"""
40.5698282,-74.1086498,"""New Dorp Lane,Staten Island,NE"""
40.6976019,-74.2632024,"""501 Green Ln,Union,NJ"""
40.6834349,-74.442653,"""Berkeley Heights, New Jersey,Berkeley Heights,NE"""
40.730753,-74.2826,"""600 Ridgewood Rd,Maplewood,NJ"""
40.589605,-74.089378,"""1600 Hylan Boulevard,Staten Island,NY"""
40.65246,-74.135277,"""185 John F. Kennedy Blvd,Bayonne,NJ"""
40.6962983,-74.2705076,"""1023 Stuyvesant Ave,Union,NJ"""
40.71979,-74.038622,"""107 Morgan St,Jersey City,NJ"""
40.6667697,-74.1154202,"""1075 Broadway,Bayonne,NJ"""
40.7987113,-74.2390353,"""253 Main St,West Orange,NJ"""
40.7987113,-74.2390353,"""253 Main St,West Orange,NJ"""
40.766684,-73.996493,"""742 10th Ave (between 50 and 51 Sts.,New York,NY"""
40.6501038,-73.9495823,"""695 5th Ave,Brooklyn,NY"""
40.7127281,-74.0060152,"""11 W 53rd St,New York,NY"""
42.7245634,-73.7009225,"""51 W 14th St #3r,New York,NY"""
40.867384,-73.926406,"""See Description Box for,New York,NY"""
40.7127281,-74.0060152,"""61 W 62nd St,New York,NY"""
42.81143,-76.879806,"""Virtual Online Meeting,New York,NY"""
40.764918,-73.955159,"""939 Lexington Avenue (between E. 68th & E. 69th Streets),New York,NY"""
40.730753,-74.2826,"""600 Ridgewood Rd,Maplewood,NJ"""
40.77427,-73.96981,"""425 Avenue of the Americas (Sixth Avenue and 10th Street,Manhattan,NY"""
40.65246,-74.135277,"""185 John F. Kennedy Blvd,Bayonne,NJ"""
40.7127281,-74.0060152,"""Central Park,New York,NY"""
40.7127281,-74.0060152,"""1678 3rd Ave,New York,NY"""
40.764918,-73.955159,"""939 Lexington Avenue (between E. 68th & E. 69th Streets),New York,NY"""
40.77427,-73.96981,"""425 Avenue of the Americas (Sixth Avenue and 10th Street,Manhattan,NY"""
42.81143,-76.879806,"""Virtual Online Meeting,New York,NY"""
40.7127281,-74.0060152,"""433 E 6th St,New York,NY"""
40.7127281,-74.0060152,"""1085 5th Avenue ,New York ,NY"""
40.7127281,-74.0060152,"""920 3rd ave, 5th Floor,New York,NY"""
40.8270448,-73.975694,"""986 River Road,Edgewater,NJ"""
40.753741,-73.990609,"""265 W 37th St,New York,NY"""
42.6524967,-73.7487401,"""1601 Broadway 11th floor ,New York ,NY"""
40.7127281,-74.0060152,"""500 8th ave 3rd fl,New York,NY"""
40.8223223,-74.1598663,"""7 High St,Nutley,NJ"""
40.723147,-74.042526,"""189 Brunswick St, 3rd Floor,Jersey City,NJ"""
40.736194,-74.035038,"""300 Observer Hwy,Hoboken,NJ"""
40.7127281,-74.0060152,"""1678 3rd Ave,New York,NY"""
40.7127281,-74.0060152,"""Central Park,New York,NY"""
40.7643796,-73.9733739,"""Grand Army Plaza,New York,NY"""
40.778054,-73.978373,"""102 W 73rd St,New York,NY"""
40.778168,-73.974531,"""Central Park West at the corner of W. 85th Street ,New York,NY"""
40.6988321,-73.9946772,"""Online,New York,NY"""
40.7433066,-74.0323752,"""1012 Grand St,Hoboken,NJ"""
40.7127281,-74.0060152,"""350 W 50th St,New York,NY"""
40.7774181,-73.9886877,"""W 67th St,New York,NY"""
40.718765,-73.989317,"""95 Delancey Street (On the corner of Delancey & Ludlow), New York, NY ,New York,NY"""
40.751774,-73.979266,"""60 E 41st St,New York,NY"""
40.759843,-73.991735,"""405 W 44th St,New York,NY"""
40.7673635,-73.9844113,"""W 57th St,New York,NY"""
40.6766891,-73.9007242,"""558 Broadway Avenue,New York ,NY"""
40.71871,-73.989236,"""95 Delancey Street (On the corner of Delancey & Ludlow),New York,NY"""
40.7453529,-73.9097825,"""49-10 Skillman ave. ,Woodside,NY"""
40.7127281,-74.0060152,"""500 8th ave 3rd fl,New York,NY"""
40.6501038,-73.9495823,"""Brooklyn,New York,NY"""
43.08356,-77.78954,"""From home (your phone or computer),New York,NY"""
43.0437285,-78.8815481,"""116 10th Ave,New York,NY"""
41.1984287,-74.4832132,"""200 NJ-94,Vernon Township,NJ"""
41.0487297,-74.442081,"""Paterson Hamburg Turnpike,Newfoundland,NJ"""
41.042593,-74.731803,"""55 Newton Sparta Rd,Newton,NJ"""
40.867384,-73.926406,"""See Description Box for,New York,NY"""
40.7720145,-73.9302673,"""3801 35th Ave,Astoria,NY"""
40.7127281,-74.0060152,"""61 W 62nd St,New York,NY"""
40.764918,-73.955159,"""939 Lexington Avenue (between E. 68th & E. 69th Streets),New York,NY"""
42.81143,-76.879806,"""Virtual Online Meeting,New York,NY"""
40.77427,-73.96981,"""425 Avenue of the Americas (Sixth Avenue and 10th Street,Manhattan,NY"""
40.7134054,-74.012074,"""250 Greenwich St Floor 46,New York,NY"""
40.7127281,-74.0060152,"""1085 5th Avenue ,New York ,NY"""
40.6501038,-73.9495823,"""273 13th Street,Brooklyn,NY"""
40.7127281,-74.0060152,"""1678 3rd Ave,New York,NY"""
40.7127281,-74.0060152,"""Central Park,New York,NY"""
40.797765,-73.941955,"""158 E 115th St,New York,NY"""
40.580849,-74.00397,"""320 West 37th Street,Brooklyn,NY"""
40.754842,-73.984118,"""1095 Sixth Ave ,New York,NY"""
40.714269,-74.005973,"""Cyberspace,New York,NY"""
40.68669,-73.990915,"""76 4th Ave (between Bergen and St. Marks),Brooklyn,NY"""
42.719382,-73.936503,"""Morningside Dr,New York,NY"""
40.7615795,-73.9905641,"""627 9th Avenue,New York,NY"""
40.7127281,-74.0060152,"""New York,New York,NY"""
